,object_fourier_descriptor_09,object_hu_moment_1,object_hu_moment_3,object_fourier_descriptor_05,object_kurtosis,object_structure,object_area,object_fourier_descriptor_06,object_hu_moment_4,object_graymean,object_hu_moment_7,object_fourier_descriptor_02,object_fourier_descriptor_03,object_area_px,object_haul,object_fourier_descriptor_01,object_fourier_descriptor_07,object_fourier_descriptor_04,object_skewness,object_hu_moment_5,object_hu_moment_6,object_width,object_lenght,object_convexity,object_form,object_fourier_descriptor_10,object_index,object_dr._haardt_fluorescence_channel_a,object_conductivity,object_fourier_descriptor_08,object_hu_moment_2,taxon
37334,233.0223736,0.160664367,2.2100000000000002e-05,443.08482310000005,0.14417666699999998,18486.62515,1.2109999999999999,211.41723900000002,6.9700000000000005e-09,65.0,-3.98e-16,19627.9032,1443.506895,9318.0,53.0,55282.10548,154.4356882,709.523971,1.3853142090000001,2.7100000000000003e-15,-2.27e-11,0.0,0.0,2.8847498889999996,1.4778567059999999,229.66918619999998,39831.0,5.121,30.737,194.42358330000002,1.82e-05,bubble
39567,47.32011904,0.18683114,0.000378276,1246.703649,-0.759863003,9878.413746,0.789,233.9682914,2.2100000000000002e-05,81.0,-1.3900000000000002e-09,17200.42145,2438.458957,6068.0,53.0,53115.36954,618.9225385999999,483.0092819,1.000952494,-1.4699999999999999e-09,-1.4e-06,0.0,0.0,20.0,2.481425914,104.9063169,42331.0,5.121,33.861999999999995,669.3005112000001,0.007436626,bubble
46767,392.79423639999993,0.185746909,0.00045141699999999996,374.3960863,1.29558699,5957.437197,0.182,714.631616,6.45e-05,51.0,-1.09e-08,6024.457732,1388.3434220000001,1399.0,10.0,67249.85562999999,166.3930091,883.1029602,1.695209873,-1.29e-09,-4.75e-07,0.0,0.0,26.34825897,5.860851557,210.929431,47053.0,4.635,0.0028,194.8921631,5.550000000000001e-05,bubble
34843,142.51146819999997,0.16153748099999998,0.000120972,137.2476635,-0.322702903,9364.60692,0.648,202.7713546,2.7e-08,72.0,-4.88e-14,11502.2791,855.029663,4989.0,53.0,44560.56061,170.923567,228.980067,1.2048918770000001,-2.3899999999999998e-15,-9.100000000000001e-11,0.0,0.0,3.635673761,1.7792943559999999,91.35252256,36971.0,2.116,31.159000000000002,35.54612975,7.28e-05,bubble
34152,189.9353376,0.16040105300000002,2.99e-05,823.2691375,0.03021036,18255.01957,1.2329999999999999,383.5813653,1.71e-09,66.0,-3.1e-16,19500.38711,2178.4252030000002,9486.0,53.0,60796.70748,450.30012689999995,1144.23935,1.342372196,-2.31e-16,5.84e-12,0.0,0.0,3.490822315,1.342162912,241.84533109999998,36190.0,2.474,28.506,339.2197822,1.85e-05,bubble
46208,439.06931299999997,0.324373933,0.006865295,1450.357008,-0.549911272,7966.634065,0.32,1490.493091,0.0009827360000000001,76.0,-1.35e-06,10930.725690000001,5894.961643,2466.0,10.0,90348.70629,111.10812299999999,1884.5361079999998,1.1055595,-2.17e-06,-5.45e-05,0.0,0.0,49.95969772,8.860084691,253.6926893,46494.0,2.12,25.579,1274.416664,0.003348672,bubble
37831,802.4462168,0.16803375199999998,0.000207795,2319.154077,-0.09778956800000001,20023.50292,1.262,1844.0634579999999,9.83e-06,68.0,1.5900000000000002e-10,25173.16273,9810.770802,9709.0,53.0,109511.6985,159.1105231,552.9776812999999,1.2953120679999999,-4.15e-10,-2.28e-07,0.0,0.0,23.61209297,3.0098102630000003,838.9677249,40407.0,5.121,33.785,555.0566102000001,0.000615133,bubble
39564,636.4106021000001,0.25300353800000003,0.001610435,894.3328501,-0.880400218,9651.36889,0.637,876.0481174,0.000556052,84.0,-2.84e-07,15626.76016,11220.5796,4900.0,53.0,68874.63717,1449.516383,1817.3551760000003,0.9405318979999999,4.43e-07,2.6000000000000002e-05,0.0,0.0,3.3877234460000003,5.749184194,428.8543302,42328.0,2.119,34.101,204.8041188,0.01321085,bubble
37305,930.7945788999999,0.18419935399999998,0.000581037,4763.633414,0.571619321,43806.02155,2.286,2736.482486,9.329999999999999e-05,61.0,-1.96e-08,52291.04023,33322.50013,17590.0,53.0,252824.3535,4355.92807,35730.141410000004,1.503352236,9.45e-09,7.35e-07,0.0,0.0,4.160004616,7.2734597370000005,505.72062930000004,39802.0,2.121,30.399,5284.575868,0.0007685760000000001,bubble
34836,65.10200644,0.16184832300000002,0.000109399,123.62634109999999,-0.180285312,9066.597018999999,0.6409999999999999,81.07301462,1.97e-07,69.0,5.68e-13,11516.9169,130.1265734,4930.0,53.0,48183.67379,154.94316809999998,338.727987,1.259679637,-7.15e-13,-2.59e-09,0.0,0.0,3.6318376060000004,2.011272256,19.19377935,36964.0,2.116,31.159000000000002,59.30353107,0.000297044,bubble
35134,453.3677505,0.172548667,0.00033655199999999994,1189.638197,-0.479303542,8579.452178,0.568,596.1097999,2.0600000000000003e-05,75.0,-2.48e-11,11433.50205,5348.389838,4370.0,53.0,59325.11795,183.2414071,442.4779412,1.146400315,-1.71e-09,-7.259999999999999e-07,0.0,0.0,20.30258942,3.1815554589999997,331.1264813,37309.0,5.121,33.37,400.6939177,0.001259968,bubble
39895,751.3185843,0.160799428,2.8100000000000002e-05,418.8159645,0.866028481,49370.11335,2.455,1261.2261529999998,6.04e-08,57.0,-7.04e-14,45548.07602,6250.866128000001,18889.0,53.0,118219.7766,1055.1934099999999,1437.0100109999998,1.609587464,-3.51e-14,-6.84e-11,0.0,0.0,31.11592484,1.846185704,259.4676886,42682.0,2.274,33.343,1013.156309,0.00019924099999999999,bubble
39486,3982.437308,0.5654180879999999,0.01075338,12416.260059999999,0.973345026,42214.44147,1.703,5087.306107,0.006576875,54.0,-6.78e-06,87940.02123,26637.24156,13103.0,53.0,260559.9851,10091.77176,4374.1598619999995,1.642279517,5.489999999999999e-05,0.003144025,0.0,0.0,52.78198242,11.53177249,3112.627918,42249.0,2.197,34.077,3728.859429,0.261257035,bubble
34772,11.93032723,0.16068486,6.49e-05,63.24739247,-0.20577932,13656.3854,0.9279999999999999,123.15711929999999,1.02e-08,70.0,-8.120000000000001e-15,14359.63254,435.55654789999994,7141.0,53.0,49935.00437,156.5429176,163.36675659999997,1.25747668,1.9300000000000002e-15,-2.9399999999999997e-11,0.0,0.0,3.310584307,1.420187777,54.86698502,36892.0,2.69,31.063000000000002,100.75514759999999,5.539999999999999e-05,bubble
39318,1762.325856,0.317677765,0.002951449,5137.917092000001,-0.753971598,10429.1464,0.42200000000000004,3017.7838920000004,0.000335138,82.0,-2.48e-07,16891.00675,9177.802362,3249.0,53.0,113679.6601,1842.796277,1753.6018940000001,1.009548082,-2.22e-07,-2.54e-05,0.0,0.0,59.44565201,13.48423991,909.4764321,42068.0,2.9,34.146,1145.9142539999998,0.007515666999999999,bubble
46813,207.13647519999998,0.171907096,0.000319023,603.3530631,-0.331795231,4987.065796,0.336,299.52623230000006,2.31e-06,74.0,-2.59e-11,6741.570661,518.1989271000001,2582.0,10.0,50035.78563,349.6971763,316.88992360000003,1.12444812,5.7099999999999995e-11,6.520000000000001e-09,0.0,0.0,11.46117306,2.450813987,68.68274066,47099.0,4.635,0.0028,65.4576345,4.8e-05,bubble
39770,631.5533654,0.17184420399999997,0.00025666700000000003,2529.598984,-0.322043482,15080.71334,0.982,1181.096215,1.95e-05,73.0,-2e-12,19687.97422,9503.356177,7559.0,53.0,92306.16199,417.700033,1612.805524,1.2101070090000001,-1.3800000000000002e-09,-6.459999999999999e-07,0.0,0.0,24.99668884,3.360476957,265.2860595,42541.0,3.784,33.463,566.8300653,0.00110046,bubble
39599,743.2834916,0.17433749399999998,0.000345005,1764.692616,-0.503102454,10570.48005,0.703,555.2124763999999,2.2899999999999998e-05,76.0,-4.46e-10,15977.09297,7300.279339,5408.0,53.0,76927.39551,478.2076741,1178.509397,1.133142103,-1.99e-09,-9.520000000000001e-07,0.0,0.0,24.39999962,3.9633863039999997,678.2655619,42364.0,5.121,33.861999999999995,383.2869078,0.001764549,bubble
35638,3769.9497380000003,0.202596647,0.001468677,5269.6690149999995,2.0084934359999997,70026.78779,2.802,5110.651913000001,0.00067741,48.0,4.3e-07,75652.7114,37499.02822,21558.0,53.0,212441.9855,1447.262301,7270.787138,1.90460025,5.21e-07,4.28e-05,0.0,0.0,95.65932465,5.227015966000001,2153.82178,37891.0,2.117,34.529,4837.546968,0.004997276,bubble
40303,31.48099512,0.16209616599999999,5.920000000000001e-05,116.16695619999999,-1.277411516,2589.894141,0.251,56.11672506,7.06e-07,105.0,-4.54e-12,3924.523743,213.54037659999997,1931.0,53.0,23316.8527,144.71811110000002,152.9210055,0.6224914570000001,-5.030000000000001e-13,3.8900000000000004e-09,0.0,0.0,6.6978755,1.42564694,12.33163202,43119.0,5.121,32.683,108.9387034,0.000130426,bubble
46016,1537.305793,0.262319153,7.840000000000001e-05,7967.070777,16.21758483,50291.452919999996,2.806,683.2660772999999,2.98e-06,28.0,-4.21e-11,83731.28235,33338.44999,21594.0,10.0,130640.2969,2952.880791,2810.902369,4.197550604,1.75e-11,1.41e-07,0.0,0.0,41.65791702,5.096240536,1026.175815,46302.0,2.187,25.538,1922.499591,0.039788429,bubble
46851,204.2417709,0.17151711600000003,0.00036905099999999996,523.5931951,-0.238555952,3964.734865,0.29,200.2820332,5.93e-06,73.0,-1.61e-11,6270.480561,301.14795269999996,2230.0,10.0,48888.76625,305.7913581,338.2805551000001,1.199609678,-2.7699999999999997e-10,-5.41e-08,0.0,0.0,11.72351837,2.857829925,96.40190404,47137.0,4.635,0.0028,223.3748955,8.82e-05,bubble
39313,222.0172009,0.159927898,1.83e-05,639.0162624,0.329552866,17515.68103,1.219,621.3875542000001,3.8900000000000004e-08,61.0,2.86e-14,19461.050330000002,1779.108267,9382.0,53.0,55391.662189999995,421.38825199999997,1035.407097,1.454267617,1.61e-14,2.12e-10,0.0,0.0,2.426771402,1.290036971,242.5024265,42062.0,5.121,34.181999999999995,233.0936059,3.96e-05,bubble
37804,126.917639,0.16180755300000002,3.32e-05,181.44790480000003,0.11461204300000001,24632.25452,1.646,45.54145054,1.49e-07,65.0,-1.02e-13,25486.23729,718.7971514999999,12667.0,53.0,76946.21182000001,287.2314167,464.15729450000003,1.3686380669999998,3.1399999999999997e-13,3.3100000000000004e-09,0.0,0.0,3.4117646219999997,1.477672116,147.47722009999998,40378.0,5.121,33.736999999999995,11.19065789,0.000500017,bubble
39460,326.4120118,0.170231828,0.000247558,2835.7233100000003,-0.009214389,19493.59925,1.2329999999999999,1532.077947,1.73e-05,67.0,4.52e-10,23792.0176,13223.6683,9486.0,53.0,96787.9539,530.9049371,2537.2419649999997,1.321251833,-1.0400000000000001e-09,-4.48e-07,0.0,0.0,37.40000153,3.489833284,331.40105889999995,42222.0,2.197,34.077,525.1104644999999,0.0007237810000000001,bubble
34491,49.41414389,0.160086488,1.9699999999999998e-05,164.6588333,-0.18828325199999998,22145.445819999997,1.585,322.29373280000004,2.42e-09,69.0,-4.96e-16,23956.31363,413.3370641,12196.0,53.0,60936.58376,286.3952753,148.304766,1.262712252,-1.8000000000000002e-16,2.1e-11,0.0,0.0,3.613576412,1.321222568,142.8349544,36552.0,2.116,31.543000000000003,134.7776524,9.04e-05,bubble
38786,6949.609955,0.297360729,2.13e-05,18605.46992,-0.07022562,28613.21182,1.6230000000000002,4978.080825999999,1.58e-05,70.0,-2.69e-10,61425.854779999994,29302.881019999997,12485.0,53.0,258521.4744,7040.795047,40547.899710000005,1.293344766,1.09e-10,3.27e-06,0.0,0.0,99.68615723,15.01746348,6234.55351,41487.0,2.121,34.123000000000005,4901.981799,0.042864590999999994,bubble
39947,242.0995616,0.1843405,0.00044604800000000005,1129.84338,-0.934176888,10093.27992,0.7759999999999999,631.4048892999999,2.6700000000000002e-05,85.0,1.22e-09,17262.54426,3551.7597119999996,5969.0,53.0,53681.45397,1046.878782,1595.569839,0.914293302,-2.65e-09,-1.93e-06,0.0,0.0,21.0,2.604421856,192.9375625,42736.0,2.274,33.343,473.6950242,0.005987303,bubble
34878,65.51931736,0.161579525,0.000133387,128.8292773,-0.35028457399999996,7613.897154,0.547,60.04176673,7.06e-08,73.0,2.08e-13,8818.835417,116.68251399999998,4208.0,53.0,35728.07784,132.41364769999998,188.19264630000004,1.190826247,-6.07e-14,9.170000000000002e-11,0.0,0.0,3.260225058,1.5793861519999999,38.44057731,37008.0,5.121,31.447,53.18906969,6.55e-05,bubble
39787,162.4073988,0.160842935,4.0799999999999996e-05,139.7586417,-0.225752218,13865.892580000002,0.985,146.2449351,6.77e-09,71.0,-1.82e-15,15787.82941,152.5590364,7578.0,53.0,55795.84699,82.15273431,170.71520680000003,1.250174984,-3.05e-15,-8.27e-11,0.0,0.0,3.831305027,1.540321291,31.88361285,42558.0,3.784,33.463,57.59903734,0.000197295,bubble
38160,285.008267,0.161618671,4.8599999999999995e-05,578.493746,0.33517873,26720.99399,1.798,417.76913019999995,1.66e-07,63.0,-4.7e-13,28728.53304,2087.175123,13832.0,53.0,87027.19115,112.8396845,231.991464,1.440600231,-2.91e-14,-8.800000000000001e-10,0.0,0.0,3.478505373,1.455523968,247.43379109999998,40765.0,2.112,33.908,327.1804887,0.00041968699999999997,bubble
40181,387.67694930000005,0.172775055,7.28e-05,2727.462378,-0.608687625,10646.592270000001,0.7240000000000001,1288.327335,6.67e-06,79.0,3.86e-11,16054.422569999999,5194.459382,5568.0,53.0,77258.20477000001,814.0961533,2128.259625,1.085064168,-1.42e-10,-2.1e-07,0.0,0.0,27.2800293,3.731736283,323.54817389999994,42989.0,5.121,32.751,451.7942932,0.001137881,bubble
39509,166.89184619999997,0.171496701,4.05e-05,841.8956684000001,-0.6388878689999999,12036.77842,0.83,558.4524075,1.0800000000000002e-05,78.0,1.18e-10,16442.326080000003,8601.845683,6390.0,53.0,60708.15538,212.80362909999997,1680.1314730000001,1.0695516040000002,-1.94e-10,-4.1e-07,0.0,0.0,48.89945984,3.088347768,86.15264044,42272.0,2.197,34.077,187.94901769999998,0.0017408979999999998,bubble
40282,62.67685309,0.17524587,0.000139475,1576.8987240000001,-0.25253626100000004,4835.397427,0.33899999999999997,213.64351409999998,2.24e-05,71.0,-1.21e-09,7694.807198,2631.321054,2605.0,53.0,47052.43545,198.8589452,1182.534057,1.2286434259999999,-3.1600000000000005e-10,-5.58e-07,0.0,0.0,27.92648125,3.806361698,15.00349664,43098.0,5.121,32.751,396.2684172,0.002027324,bubble
38690,140.7908606,0.16936775,3.8e-05,262.39980180000003,0.152312043,28879.584939999997,1.871,49.65432486,1.53e-06,64.0,-3.18e-12,29612.36085,805.9655781,14396.0,53.0,82949.0643,176.8421485,1135.0905300000002,1.389851164,1.1199999999999999e-11,7.43e-08,0.0,0.0,3.312936783,1.558531469,21.76518426,41390.0,2.202,34.058,71.7798151,0.0029758840000000003,bubble
47028,18.71600443,0.187433711,0.000579534,25.17197761,-0.7690188809999999,502.29215939999995,0.039,26.72733531,2.48e-05,89.0,-2.7600000000000004e-09,704.0359001,82.24986023,302.0,10.0,10157.56683,23.55130628,59.87927432,0.908602178,1.1e-09,2.17e-07,0.0,0.0,4.216691494,1.8591738430000002,1.7114123369999998,47314.0,2.14,24.429000000000002,25.30960441,0.005832779000000001,bubble
43302,7.214638462000001,0.163255857,4.51e-05,9.819478108,-0.922562563,233.3239102,0.031,5.367487494,3.79e-07,86.0,1.55e-12,472.5927311000001,9.181120527000001,238.0,10.0,9560.134309000001,2.327507383,10.61865202,0.937903884,2.68e-13,2.95e-09,0.0,0.0,1.0,1.244087952,4.123105626,43588.0,2.1180000000000003,27.748,2.013824126,0.000826508,bubble
39469,259.9004182,0.268874077,0.001953675,1328.938195,0.165306056,12772.64705,0.726,2771.201091,0.000746675,66.0,-8.140000000000001e-07,21282.4616,13143.901259999999,5584.0,53.0,82900.53928,1500.8452710000001,464.7422426,1.371840291,3.89e-07,-2.86e-06,0.0,0.0,6.02061367,6.96269407,711.0711645,42231.0,2.197,34.077,1914.1020649999998,0.011449726,bubble
37863,4623.756286,0.261993565,0.0019756120000000003,3661.0678350000003,0.142080243,28482.60617,1.5219999999999998,5777.305864,0.001035586,65.0,-2.1300000000000001e-07,50453.014339999994,18319.812680000003,11708.0,53.0,194661.2702,4912.933877,7134.440954000001,1.368258952,1.47e-06,0.000181735,0.0,0.0,60.0,7.464628919,621.3810411000001,40439.0,5.121,33.785,603.6657726,0.031030987000000003,bubble
39626,148.54168700000002,0.160791936,4.210000000000001e-05,13.53681133,-0.22044648600000002,13969.915640000001,1.001,112.80175520000002,1.8700000000000002e-08,71.0,-6.03e-15,15928.76197,171.7244825,7706.0,53.0,58173.0438,146.8237322,242.8771188,1.246015903,1.55e-14,5.43e-11,0.0,0.0,3.794733286,1.538558366,37.38775193,42391.0,5.121,33.861999999999995,165.5739728,0.000169767,bubble
39420,581.1923293,0.346752806,0.0026399809999999996,1154.555766,0.051266163,11951.27146,0.45399999999999996,2377.738182,0.002935798,69.0,-8.17e-06,19076.549890000002,8501.187573000001,3492.0,53.0,100550.61,418.2830653,4779.047547,1.321384568,2.87e-07,0.00019557599999999999,0.0,0.0,96.0,11.03856491,1347.076541,42181.0,2.197,34.077,1716.314573,0.013159371999999999,bubble
46029,3.431344658,0.161707127,6.26e-05,7.208343735,1.2314620440000001,427.8308715,0.039,9.120137857000001,3.33e-08,59.0,-4.78e-14,588.6969857999999,22.7791414,300.0,10.0,10731.376890000001,11.76876465,11.63998573,1.660372948,-4.43e-15,-3.7400000000000005e-10,0.0,0.0,1.249390125,1.2628311859999999,1.18541589,46315.0,2.187,25.538,3.508024153,0.00014322600000000001,bubble
43579,263.4363346,0.180394683,0.000111654,2400.1630609999997,0.911645303,16691.704869999998,0.9129999999999999,1275.850596,2.62e-05,55.0,-3.08e-10,22055.80421,6994.982306999999,7024.0,10.0,93563.71165,1426.8155869999998,5545.983118,1.634383125,-1.3800000000000002e-09,-1.46e-06,0.0,0.0,49.317173,4.1056020460000004,91.82808793,43865.0,5.121,27.01,484.94619769999997,0.0031995459999999997,bubble
39562,209.9597784,0.187026215,0.000347072,878.7138231,-0.767755957,9898.505765,0.8029999999999999,586.9169542000001,2.14e-05,82.0,-1.4199999999999999e-09,17762.14572,3445.917046,6181.0,53.0,54523.726520000004,898.0644284,544.6170421,0.99709547,-1.19e-09,-1.2e-06,0.0,0.0,20.0,2.641837082,200.1453955,42326.0,2.119,34.101,550.3670525,0.007539021999999999,bubble
41940,3014.164714,0.18084143,4.2e-05,18954.466269999997,0.8750653740000001,44831.16284,2.272,6942.204392000001,2.0300000000000002e-05,55.0,3.56e-10,62494.72415,33496.421760000005,17486.0,10.0,312194.6474,5261.850801,9716.860969,1.61920923,4.74e-10,1.33e-07,0.0,0.0,118.0868301,7.076374427,1526.798701,42226.0,2.178,27.017,3973.302323,0.000148343,bubble
39128,2400.8608719999997,0.431598263,7.91e-05,5930.461259000001,10.77335646,33869.74662,2.4419999999999997,3208.085806,5.660000000000001e-05,55.0,-3.87e-10,93676.48232000001,24945.15178,18789.0,53.0,164258.2294,2982.998889,2912.13016,3.478683311,3.77e-09,2.0300000000000002e-05,0.0,0.0,14.0,5.738133733,1694.4473100000002,41848.0,2.112,34.183,514.0840055,0.15761602800000002,bubble
40062,213.7108234,0.184279325,0.00040794199999999995,975.1282453,-0.8627060259999999,9940.711095999999,0.799,357.15700719999995,2.25e-05,85.0,-4.77e-10,16615.52834,3031.958224,6147.0,53.0,51350.03203,763.8296457,711.4616597999999,0.943064365,-2.0999999999999998e-09,-1.77e-06,0.0,0.0,18.0,2.44953513,210.4991568,42862.0,2.131,33.275,474.85713380000004,0.006468288000000001,bubble
39689,826.5644553,0.249922145,0.001352294,1324.780169,-0.85064353,9571.728773,0.664,1050.299583,0.000494755,84.0,-2.1e-07,16698.987869999997,12166.424640000001,5112.0,53.0,72905.07146,1530.899674,1960.2996620000001,0.9530170040000001,3.46e-07,2.8699999999999996e-05,0.0,0.0,3.687817812,6.041622973,461.99582710000004,42454.0,5.121,33.861999999999995,301.7726369,0.012962531000000001,bubble
34927,42.36845396,0.161872765,0.00010671299999999999,90.62902722,-0.483773216,7574.761522,0.5529999999999999,41.23923138,5.89e-08,75.0,1.31e-14,9258.453454,335.8513385,4259.0,53.0,39732.079260000006,94.0124839,172.1512998,1.137336811,-1.47e-13,-9.2e-10,0.0,0.0,3.591996431,1.7040197240000001,30.91279029,37064.0,3.386,31.785999999999998,112.370129,0.00025325900000000004,bubble
37965,54.82604231,0.160347873,2.84e-05,70.15107735,-0.785165532,8256.409219,0.6729999999999999,104.7784563,2.4199999999999998e-08,86.0,1.14e-14,10171.08506,76.04037005,5180.0,53.0,41921.23177,152.7943965,52.57310044,0.9937159520000001,-1.65e-14,1.26e-10,0.0,0.0,4.140217304,1.355038112,9.34922849,40552.0,2.494,33.843,113.00149740000002,3.4200000000000005e-05,bubble
47016,349.3382488,0.28000876199999997,0.003398473,500.6119136,14.40736544,10336.8345,0.27899999999999997,85.27459673,0.000600076,20.0,8.45e-07,7930.555153,2182.337464,2145.0,10.0,64559.432029999996,243.61215049999998,175.69493549999999,4.018476342,1.44e-07,-9.95e-06,0.0,0.0,17.44132996,4.5704115430000005,121.60198419999999,47302.0,2.14,24.429000000000002,220.79544019999997,0.04263228,bubble
40323,30.47011588,0.16247937,8.48e-05,93.16689285,-0.7816625009999999,3399.390085,0.22699999999999998,92.35757983,3.4e-07,81.0,1.43e-12,3543.136688,76.08021794,1747.0,53.0,21360.94254,34.17942007,52.94572431,0.969822822,1.13e-12,1.4199999999999999e-09,0.0,0.0,3.52332139,1.45942415,22.1422228,43139.0,5.121,32.683,58.46428343,4.3e-05,bubble
45930,114.6069023,0.205707058,0.0006683189999999999,373.3881619,-0.918375073,2518.534875,0.152,451.41580880000004,0.00021887,90.0,3.46e-08,4621.986045000001,943.751781,1169.0,10.0,50708.45031,115.992189,1069.750018,0.898908437,7.620000000000001e-08,1.98e-05,0.0,0.0,19.70334244,5.222920297,149.9316814,46216.0,2.764,25.709,148.6078437,0.009235082,bubble
35758,60.52568955,0.16021782199999998,3.74e-05,167.92093,-0.001236292,21425.778290000002,1.4880000000000002,109.2588479,1.29e-08,66.0,-1.31e-15,21781.79612,179.3655989,11452.0,53.0,67966.36058,201.0086354,237.93867039999998,1.327746662,-8.82e-15,-7.849999999999999e-11,0.0,0.0,2.798323631,1.2967448320000001,81.41881208,38020.0,5.121,33.45,61.00582767,7.6e-05,bubble
39541,309.557055,0.183665088,0.000284147,1510.290816,-0.680248558,10150.79035,0.789,506.0560648,1.7199999999999998e-05,80.0,-6.05e-10,17738.97059,3195.91054,6072.0,53.0,55418.80202,796.4961931,937.3172183,1.036444682,-1.0400000000000001e-09,-1.12e-06,0.0,0.0,23.0,2.907223516,140.1870358,42305.0,2.119,34.101,486.6739947,0.006156536,bubble
39538,254.82747630000003,0.18430619199999998,0.00028117400000000003,1292.4496279999998,-0.860143859,9514.455527,0.7659999999999999,786.7159774,1.95e-05,84.0,-6.54e-10,17097.021,3662.794136,5893.0,53.0,54672.98232999999,812.4326382,1706.9751609999998,0.9461568929999999,-1.29e-09,-1.27e-06,0.0,0.0,26.0,2.722228725,106.89237040000002,42302.0,2.119,34.101,284.0127653,0.006063481,bubble
